Credito,DiffPct_CALL,DiffPct_PUT,DiffPts_CALL,DiffPts_PUT,Estrategia,Expiracion,Hora,Moneyness_CALL,Moneyness_PUT,P/L,Simbolo,Strikes_IC,precio_actual,score_30min,strikes_GEX,strikes_OI,strikes_Volumen,tendencia_30min,tendencia_corta,total_neg,total_pos,Date,Movimiento_Esperado,Punto_Gravedad,Gamma_Flip
150.0,-0.16,1.65,-10.89,109.11,IRON CONDOR,11/14/2025,10:15:30,OTM,OTM,150.0,SPX,6625/6620-6745/6750,6696.45,-0.13,"[6700.0, 6650.0]","[6960.0, 6950.0]","[6700.0, 6600.0]",DOWN,FLAT,21,137,2025-11-14,,,
150.0,-0.24,1.49,-15.89,99.11,IRON CONDOR,11/14/2025,10:20:30,OTM,OTM,150.0,SPX,6635/6630-6750/6755,6701.74,-0.13,"[6700.0, 6750.0]","[6960.0, 6950.0]","[6700.0, 6600.0]",DOWN,FLAT,21,156,2025-11-14,,,
150.0,-0.16,1.65,-10.89,109.11,IRON CONDOR,11/14/2025,10:25:30,OTM,OTM,150.0,SPX,6625/6620-6745/6750,6698.36,-0.13,"[6700.0, 6650.0]","[6960.0, 6950.0]","[6700.0, 6750.0]",DOWN,FLAT,21,176,2025-11-14,,,
140.0,-0.46,1.26,-30.89,84.11,IRON CONDOR,11/14/2025,10:30:30,OTM,OTM,140.0,SPX,6650/6645-6765/6770,6717.34,-0.13,"[6700.0, 6750.0]","[6960.0, 6950.0]","[6700.0, 6750.0]",DOWN,FLAT,21,195,2025-11-14,,,
150.0,-0.38,1.26,-25.89,84.11,IRON CONDOR,11/14/2025,10:35:30,OTM,OTM,150.0,SPX,6650/6645-6760/6765,6714.74,-0.13,"[6700.0, 6750.0]","[6960.0, 6950.0]","[6700.0, 6750.0]",DOWN,FLAT,21,215,2025-11-14,,,
150.0,-0.53,1.04,-35.89,69.11,IRON CONDOR,11/14/2025,10:40:31,OTM,OTM,150.0,SPX,6665/6660-6770/6775,6728.74,-0.12,"[6750.0, 6700.0]","[6960.0, 6950.0]","[6700.0, 6750.0]",DOWN,FLAT,12,224,2025-11-14,,,
160.0,-0.53,0.96,-35.89,64.11,IRON CONDOR,11/14/2025,10:45:30,OTM,OTM,160.0,SPX,6670/6665-6770/6775,6730.66,-0.12,"[6750.0, 6700.0]","[6960.0, 6950.0]","[6700.0, 6750.0]",DOWN,UP,9,227,2025-11-14,,,
155.0,-0.68,0.81,-45.89,54.11,IRON CONDOR,11/14/2025,10:50:30,OTM,OTM,155.0,SPX,6680/6675-6780/6785,6741.57,-0.11,"[6750.0, 6800.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,4,232,2025-11-14,,,
140.0,-0.68,0.81,-45.89,54.11,IRON CONDOR,11/14/2025,10:55:30,OTM,OTM,140.0,SPX,6680/6675-6780/6785,6738.91,-0.11,"[6750.0, 6700.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,4,233,2025-11-14,,,
160.0,-0.68,0.73,-45.89,49.11,IRON CONDOR,11/14/2025,11:00:31,OTM,OTM,160.0,SPX,6685/6680-6780/6785,6742.06,-0.1,"[6750.0, 6800.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,4,233,2025-11-14,,,
135.0,-0.53,0.96,-35.89,64.11,IRON CONDOR,11/14/2025,11:05:30,OTM,OTM,135.0,SPX,6670/6665-6770/6775,6728.64,-0.1,"[6750.0, 6700.0]","[6960.0, 6950.0]","[6700.0, 6750.0]",DOWN,UP,4,234,2025-11-14,,,
155.0,-0.53,0.89,-35.89,59.11,IRON CONDOR,11/14/2025,11:10:30,OTM,OTM,155.0,SPX,6675/6670-6770/6775,6733.69,-0.1,"[6750.0, 6700.0]","[6960.0, 6950.0]","[6700.0, 6750.0]",DOWN,UP,4,234,2025-11-14,,,
155.0,-0.6,0.81,-40.89,54.11,IRON CONDOR,11/14/2025,11:15:30,OTM,OTM,155.0,SPX,6680/6675-6775/6780,6740.26,-0.1,"[6750.0, 6700.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,235,2025-11-14,,,
150.0,-0.68,0.66,-45.89,44.11,IRON CONDOR,11/14/2025,11:20:30,OTM,OTM,150.0,SPX,6690/6685-6780/6785,6748.45,-0.1,"[6750.0, 6800.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,239,2025-11-14,,,
155.0,-0.82,0.43,-55.89,29.11,IRON CONDOR,11/14/2025,11:25:30,OTM,OTM,155.0,SPX,6705/6700-6790/6795,6758.85,-0.09,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,235,2025-11-14,,,
150.0,-0.9,0.36,-60.89,24.11,IRON CONDOR,11/14/2025,11:30:30,OTM,OTM,150.0,SPX,6710/6705-6795/6800,6762.37,-0.09,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,240,2025-11-14,,,
145.0,-0.82,0.36,-55.89,24.11,IRON CONDOR,11/14/2025,11:35:30,OTM,OTM,145.0,SPX,6710/6705-6790/6795,6756.18,-0.08,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,236,2025-11-14,,,
155.0,-0.9,0.21,-60.89,14.11,IRON CONDOR,11/14/2025,11:40:30,OTM,OTM,155.0,SPX,6720/6715-6795/6800,6765.43,-0.07,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,240,2025-11-14,,,
150.0,-0.75,0.43,-50.89,29.11,IRON CONDOR,11/14/2025,11:45:30,OTM,OTM,150.0,SPX,6705/6700-6785/6790,6753.69,-0.07,"[6750.0, 6800.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,240,2025-11-14,,,
165.0,-0.82,0.28,-55.89,19.11,IRON CONDOR,11/14/2025,11:50:31,OTM,OTM,165.0,SPX,6715/6710-6790/6795,6760.92,-0.07,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,240,2025-11-14,,,
155.0,-0.82,0.28,-55.89,19.11,IRON CONDOR,11/14/2025,11:55:30,OTM,OTM,155.0,SPX,6715/6710-6790/6795,6760.69,-0.06,"[6750.0, 6800.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,240,2025-11-14,,,
165.0,-0.82,0.21,-55.89,14.11,IRON CONDOR,11/14/2025,12:00:31,OTM,OTM,165.0,SPX,6720/6715-6790/6795,6764.48,-0.06,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,240,2025-11-14,,,
160.0,-0.82,0.21,-55.89,14.11,IRON CONDOR,11/14/2025,12:05:31,OTM,OTM,160.0,SPX,6720/6715-6790/6795,6764.36,-0.06,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,240,2025-11-14,,,
173.0,-0.9,0.06,-60.89,4.11,IRON CONDOR,11/14/2025,12:10:30,OTM,OTM,173.0,SPX,6730/6725-6795/6800,6771.48,-0.06,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,240,2025-11-14,,,
160.0,-0.9,0.06,-60.89,4.11,IRON CONDOR,11/14/2025,12:15:30,OTM,OTM,160.0,SPX,6730/6725-6795/6800,6769.91,-0.06,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,240,2025-11-14,,,
155.0,-0.9,0.06,-60.89,4.11,IRON CONDOR,11/14/2025,12:20:30,OTM,OTM,155.0,SPX,6730/6725-6795/6800,6769.79,-0.06,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,236,2025-11-14,,,
175.0,-0.82,0.06,-55.89,4.11,IRON CONDOR,11/14/2025,12:25:31,OTM,OTM,175.0,SPX,6730/6725-6790/6795,6767.31,-0.06,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,240,2025-11-14,,,
190.0,-0.75,0.06,-50.89,4.11,IRON CONDOR,11/14/2025,12:30:31,OTM,OTM,190.0,SPX,6730/6725-6785/6790,6765.74,-0.06,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,240,2025-11-14,,,
200.0,-0.75,0.06,-50.89,4.11,IRON CONDOR,11/14/2025,12:35:30,OTM,OTM,200.0,SPX,6730/6725-6785/6790,6765.7,-0.06,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,240,2025-11-14,,,
183.0,-0.82,-0.01,-55.89,-0.89,IRON CONDOR,11/14/2025,12:40:30,OTM,ITM P,94.0,SPX,6735/6730-6790/6795,6769.68,-0.06,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6700.0, 6750.0]",DOWN,UP,0,240,2025-11-14,,,
170.0,-0.82,-0.01,-55.89,-0.89,IRON CONDOR,11/14/2025,12:45:30,OTM,ITM P,81.0,SPX,6735/6730-6790/6795,6768.11,-0.06,"[6800.0, 6750.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,UP,0,240,2025-11-14,,,
180.0,-0.68,0.21,-45.89,14.11,IRON CONDOR,11/14/2025,12:50:30,OTM,OTM,180.0,SPX,6720/6715-6780/6785,6757.33,-0.06,"[6750.0, 6800.0]","[6960.0, 7035.0]","[6750.0, 6800.0]",DOWN,UP,0,240,2025-11-14,,,
175.0,-0.68,0.28,-45.89,19.11,IRON CONDOR,11/14/2025,12:55:30,OTM,OTM,175.0,SPX,6715/6710-6780/6785,6759.11,-0.07,"[6750.0, 6800.0]","[6960.0, 7035.0]","[6750.0, 6800.0]",DOWN,UP,0,240,2025-11-14,,,
183.0,-0.6,0.36,-40.89,24.11,IRON CONDOR,11/14/2025,13:00:30,OTM,OTM,183.0,SPX,6710/6705-6775/6780,6756.27,-0.07,"[6750.0, 6800.0]","[6960.0, 7035.0]","[6750.0, 6800.0]",DOWN,UP,0,240,2025-11-14,,,
165.0,-0.53,0.58,-35.89,39.11,IRON CONDOR,11/14/2025,13:05:31,OTM,OTM,165.0,SPX,6695/6690-6770/6775,6742.97,-0.08,"[6750.0, 6700.0]","[6960.0, 7035.0]","[6750.0, 6800.0]",DOWN,UP,2,238,2025-11-14,,,
172.0,-0.6,0.36,-40.89,24.11,IRON CONDOR,11/14/2025,13:10:30,OTM,OTM,172.0,SPX,6710/6705-6775/6780,6750.67,-0.08,"[6750.0, 6800.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,UP,8,231,2025-11-14,,,
188.0,-0.6,0.28,-40.89,19.11,IRON CONDOR,11/14/2025,13:15:30,OTM,OTM,188.0,SPX,6715/6710-6775/6780,6756.11,-0.09,"[6750.0, 6775.0]","[6960.0, 7035.0]","[6750.0, 6800.0]",DOWN,UP,9,228,2025-11-14,,,
160.0,-0.53,0.43,-35.89,29.11,IRON CONDOR,11/14/2025,13:20:31,OTM,OTM,160.0,SPX,6705/6700-6770/6775,6746.7,-0.09,"[6750.0, 6740.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,UP,10,227,2025-11-14,,,
175.0,-0.46,0.51,-30.89,34.11,IRON CONDOR,11/14/2025,13:25:30,OTM,OTM,175.0,SPX,6700/6695-6765/6770,6743.41,-0.1,"[6750.0, 6700.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,14,218,2025-11-14,,,
175.0,-0.53,0.36,-35.89,24.11,IRON CONDOR,11/14/2025,13:30:31,OTM,OTM,175.0,SPX,6710/6705-6770/6775,6750.37,-0.1,"[6750.0, 6740.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,21,215,2025-11-14,,,
185.0,-0.53,0.28,-35.89,19.11,IRON CONDOR,11/14/2025,13:35:31,OTM,OTM,185.0,SPX,6715/6710-6770/6775,6751.14,-0.1,"[6750.0, 6740.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,22,213,2025-11-14,,,
185.0,-0.38,0.51,-25.89,34.11,IRON CONDOR,11/14/2025,13:40:30,OTM,OTM,185.0,SPX,6700/6695-6760/6765,6739.37,-0.1,"[6750.0, 6740.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,26,204,2025-11-14,,,
190.0,-0.31,0.51,-20.89,34.11,IRON CONDOR,11/14/2025,13:45:30,OTM,OTM,190.0,SPX,6700/6695-6755/6760,6734.93,-0.11,"[6750.0, 6700.0]","[6960.0, 6950.0]","[6750.0, 6700.0]",DOWN,FLAT,36,196,2025-11-14,,,
172.0,-0.38,0.43,-25.89,29.11,IRON CONDOR,11/14/2025,13:50:30,OTM,OTM,172.0,SPX,6705/6700-6760/6765,6738.08,-0.11,"[6750.0, 6740.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,45,180,2025-11-14,,,
187.0,-0.53,0.21,-35.89,14.11,IRON CONDOR,11/14/2025,13:55:30,OTM,OTM,187.0,SPX,6720/6715-6770/6775,6753.26,-0.11,"[6750.0, 6740.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,50,178,2025-11-14,,,
195.0,-0.53,0.14,-35.89,9.11,IRON CONDOR,11/14/2025,14:00:31,OTM,OTM,195.0,SPX,6725/6720-6770/6775,6751.36,-0.11,"[6750.0, 6760.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,51,176,2025-11-14,,,
222.0,-0.38,0.21,-25.89,14.11,IRON CONDOR,11/14/2025,14:05:31,OTM,OTM,222.0,SPX,6720/6715-6760/6765,6746.57,-0.1,"[6750.0, 6740.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,48,175,2025-11-14,,,
225.0,-0.38,0.21,-25.89,14.11,IRON CONDOR,11/14/2025,14:10:31,OTM,OTM,225.0,SPX,6720/6715-6760/6765,6745.7,-0.1,"[6750.0, 6740.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,46,177,2025-11-14,,,
200.0,-0.46,0.14,-30.89,9.11,IRON CONDOR,11/14/2025,14:15:30,OTM,OTM,200.0,SPX,6725/6720-6765/6770,6749.72,-0.1,"[6750.0, 6740.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,48,171,2025-11-14,,,
218.0,-0.46,0.06,-30.89,4.11,IRON CONDOR,11/14/2025,14:20:30,OTM,OTM,218.0,SPX,6730/6725-6765/6770,6751.98,-0.1,"[6750.0, 6740.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,47,172,2025-11-14,,,
228.0,-0.53,-0.09,-35.89,-5.89,IRON CONDOR,11/14/2025,14:25:31,OTM,ITM,-272.0,SPX,6740/6735-6770/6775,6758.22,-0.09,"[6750.0, 6760.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,43,180,2025-11-14,,,
215.0,-0.53,-0.09,-35.89,-5.89,IRON CONDOR,11/14/2025,14:30:31,OTM,ITM,-285.0,SPX,6740/6735-6770/6775,6758.55,-0.09,"[6750.0, 6760.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,36,187,2025-11-14,,,
230.0,-0.46,-0.01,-30.89,-0.89,IRON CONDOR,11/14/2025,14:35:31,OTM,ITM P,141.0,SPX,6735/6730-6765/6770,6755.88,-0.09,"[6750.0, 6760.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,35,185,2025-11-14,,,
225.0,-0.53,-0.16,-35.89,-10.89,IRON CONDOR,11/14/2025,14:40:30,OTM,ITM,-275.0,SPX,6745/6740-6770/6775,6759.42,-0.08,"[6750.0, 6760.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,31,194,2025-11-14,,,
275.0,-0.46,-0.16,-30.89,-10.89,IRON CONDOR,11/14/2025,14:45:30,OTM,ITM,-225.0,SPX,6745/6740-6765/6770,6759.78,-0.07,"[6750.0, 6760.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,20,204,2025-11-14,,,
222.0,-0.53,-0.16,-35.89,-10.89,IRON CONDOR,11/14/2025,14:50:31,OTM,ITM,-278.0,SPX,6745/6740-6770/6775,6759.34,-0.07,"[6750.0, 6760.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,FLAT,12,218,2025-11-14,,,
258.0,-0.53,-0.24,-35.89,-15.89,IRON CONDOR,11/14/2025,14:55:30,OTM,ITM,-242.0,SPX,6750/6745-6770/6775,6762.16,-0.07,"[6750.0, 6760.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,UP,7,220,2025-11-14,,,
255.0,-0.53,-0.24,-35.89,-15.89,IRON CONDOR,11/14/2025,15:00:31,OTM,ITM,-245.0,SPX,6750/6745-6770/6775,6764.63,-0.06,"[6750.0, 6775.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,UP,6,222,2025-11-14,,,
280.0,-0.53,-0.31,-35.89,-20.89,IRON CONDOR,11/14/2025,15:05:31,OTM,ITM,-220.0,SPX,6755/6750-6770/6775,6764.64,-0.06,"[6750.0, 6760.0]","[6960.0, 7035.0]","[6750.0, 6700.0]",DOWN,UP,6,226,2025-11-14,,,
298.0,-0.46,-0.24,-30.89,-15.89,IRON CONDOR,11/14/2025,15:10:31,OTM,ITM,-202.0,SPX,6750/6745-6765/6770,6761.09,-0.06,"[6750.0, 6760.0]","[6960.0, 7035.0]","[6750.0, 6760.0]",DOWN,UP,2,231,2025-11-14,,,
283.0,-0.38,-0.16,-25.89,-10.89,IRON CONDOR,11/14/2025,15:15:31,OTM,ITM,-217.0,SPX,6745/6740-6760/6765,6755.6,-0.06,"[6750.0, 6760.0]","[6960.0, 7035.0]","[6750.0, 6760.0]",DOWN,UP,0,239,2025-11-14,,,
248.0,-0.31,-0.01,-20.89,-0.89,IRON CONDOR,11/14/2025,15:20:30,OTM,ITM P,159.0,SPX,6735/6730-6755/6760,6747.86,-0.07,"[6750.0, 6740.0]","[6960.0, 7035.0]","[6750.0, 6740.0]",DOWN,UP,0,239,2025-11-14,,,
245.0,-0.24,0.06,-15.89,4.11,IRON CONDOR,11/14/2025,15:25:31,OTM,OTM,245.0,SPX,6730/6725-6750/6755,6742.34,-0.07,"[6750.0, 6740.0]","[6960.0, 7035.0]","[6750.0, 6740.0]",DOWN,UP,4,226,2025-11-14,,,
165.0,-1.44,-0.11,-97.51,-7.51,IRON CONDOR,11/17/2025,10:05:31,OTM,ITM,-335.0,SPX,6680/6675-6770/6775,6735.5,-0.07,"[6730.0, 6750.0]","[6950.0, 6900.0]","[6800.0, 6750.0]",DOWN,UP,3,117,2025-11-17,,,
165.0,-1.29,0.11,-87.51,7.49,IRON CONDOR,11/17/2025,10:10:30,OTM,OTM,165.0,SPX,6665/6660-6760/6765,6725.53,-0.07,"[6730.0, 6700.0]","[6950.0, 6900.0]","[6750.0, 6800.0]",DOWN,FLAT,16,124,2025-11-17,,,
160.0,-1.44,-0.11,-97.51,-7.51,IRON CONDOR,11/17/2025,10:15:30,OTM,ITM,-340.0,SPX,6680/6675-6770/6775,6736.45,-0.08,"[6730.0, 6750.0]","[6950.0, 6900.0]","[6750.0, 6800.0]",DOWN,FLAT,31,129,2025-11-17,,,
170.0,-1.29,0.04,-87.51,2.49,IRON CONDOR,11/17/2025,10:20:30,OTM,OTM,170.0,SPX,6670/6665-6760/6765,6725.0,-0.09,"[6730.0, 6700.0]","[6950.0, 6900.0]","[6750.0, 6800.0]",DOWN,FLAT,44,135,2025-11-17,,,
160.0,-1.37,-0.04,-92.51,-2.51,IRON CONDOR,11/17/2025,10:25:30,OTM,ITM P,-91.0,SPX,6675/6670-6765/6770,6729.61,-0.09,"[6730.0, 6700.0]","[6950.0, 6900.0]","[6750.0, 6800.0]",DOWN,FLAT,59,140,2025-11-17,,,
180.0,-1.44,-0.26,-97.51,-17.51,IRON CONDOR,11/17/2025,10:30:31,OTM,ITM,-320.0,SPX,6690/6685-6770/6775,6739.17,-0.1,"[6730.0, 6750.0]","[6950.0, 6900.0]","[6750.0, 6740.0]",DOWN,FLAT,70,148,2025-11-17,,,
170.0,-1.29,0.04,-87.51,2.49,IRON CONDOR,11/17/2025,10:35:30,OTM,OTM,170.0,SPX,6670/6665-6760/6765,6726.12,-0.11,"[6730.0, 6700.0]","[6950.0, 6900.0]","[6750.0, 6740.0]",DOWN,FLAT,80,158,2025-11-17,,,
170.0,-1.22,0.11,-82.51,7.49,IRON CONDOR,11/17/2025,10:40:30,OTM,OTM,170.0,SPX,6665/6660-6755/6760,6721.52,-0.11,"[6730.0, 6700.0]","[6950.0, 6900.0]","[6750.0, 6740.0]",DOWN,FLAT,95,143,2025-11-17,,,
155.0,-1.37,-0.11,-92.51,-7.51,IRON CONDOR,11/17/2025,10:45:31,OTM,ITM,-345.0,SPX,6680/6675-6765/6770,6729.66,-0.11,"[6730.0, 6700.0]","[6950.0, 6900.0]","[6740.0, 6750.0]",DOWN,FLAT,110,127,2025-11-17,,,
175.0,-1.29,-0.11,-87.51,-7.51,IRON CONDOR,11/17/2025,10:50:30,OTM,ITM,-325.0,SPX,6680/6675-6760/6765,6729.07,-0.11,"[6730.0, 6700.0]","[6950.0, 6900.0]","[6750.0, 6740.0]",DOWN,FLAT,117,120,2025-11-17,,,
175.0,-1.29,-0.11,-87.51,-7.51,IRON CONDOR,11/17/2025,10:55:30,OTM,ITM,-325.0,SPX,6680/6675-6760/6765,6730.52,-0.11,"[6730.0, 6700.0]","[6950.0, 6900.0]","[6750.0, 6740.0]",DOWN,FLAT,132,101,2025-11-17,,,
175.0,-1.22,-0.04,-82.51,-2.51,IRON CONDOR,11/17/2025,11:00:30,OTM,ITM P,-76.0,SPX,6675/6670-6755/6760,6724.79,-0.11,"[6730.0, 6700.0]","[6950.0, 6900.0]","[6750.0, 6740.0]",DOWN,FLAT,147,79,2025-11-17,,,
170.0,-1.15,0.04,-77.51,2.49,IRON CONDOR,11/17/2025,11:05:30,OTM,OTM,170.0,SPX,6670/6665-6750/6755,6718.59,-0.12,"[6730.0, 6700.0]","[6950.0, 6900.0]","[6750.0, 6700.0]",DOWN,FLAT,164,65,2025-11-17,,,
160.0,-1.08,0.19,-72.51,12.49,IRON CONDOR,11/17/2025,11:10:30,OTM,OTM,160.0,SPX,6660/6655-6745/6750,6711.48,-0.12,"[6730.0, 6700.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,171,58,2025-11-17,,,
170.0,-0.93,0.34,-62.51,22.49,IRON CONDOR,11/17/2025,11:15:31,OTM,OTM,170.0,SPX,6650/6645-6735/6740,6700.8,-0.13,"[6700.0, 6650.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,176,53,2025-11-17,,,
175.0,-0.85,0.41,-57.51,27.49,IRON CONDOR,11/17/2025,11:20:30,OTM,OTM,175.0,SPX,6645/6640-6730/6735,6696.9,-0.14,"[6700.0, 6650.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,183,47,2025-11-17,,,
165.0,-0.93,0.26,-62.51,17.49,IRON CONDOR,11/17/2025,11:25:30,OTM,OTM,165.0,SPX,6655/6650-6735/6740,6703.38,-0.14,"[6700.0, 6730.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,185,41,2025-11-17,,,
170.0,-1.15,-0.04,-77.51,-2.51,IRON CONDOR,11/17/2025,11:30:31,OTM,ITM P,-81.0,SPX,6675/6670-6750/6755,6721.43,-0.15,"[6730.0, 6700.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,196,34,2025-11-17,,,
175.0,-1.15,-0.11,-77.51,-7.51,IRON CONDOR,11/17/2025,11:35:30,OTM,ITM,-325.0,SPX,6680/6675-6750/6755,6723.24,-0.14,"[6730.0, 6700.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,199,30,2025-11-17,,,
175.0,-1.22,-0.19,-82.51,-12.51,IRON CONDOR,11/17/2025,11:40:30,OTM,ITM,-325.0,SPX,6685/6680-6755/6760,6731.49,-0.14,"[6730.0, 6700.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,189,35,2025-11-17,,,
165.0,-1.29,-0.34,-87.51,-22.51,IRON CONDOR,11/17/2025,11:45:30,OTM,ITM,-335.0,SPX,6695/6690-6760/6765,6735.35,-0.13,"[6730.0, 6750.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,180,45,2025-11-17,,,
187.0,-1.29,-0.41,-87.51,-27.51,IRON CONDOR,11/17/2025,11:50:31,OTM,ITM,-313.0,SPX,6700/6695-6760/6765,6739.84,-0.12,"[6730.0, 6750.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,181,48,2025-11-17,,,
155.0,-1.37,-0.41,-92.51,-27.51,IRON CONDOR,11/17/2025,11:55:30,OTM,ITM,-345.0,SPX,6700/6695-6765/6770,6738.2,-0.11,"[6730.0, 6750.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,171,62,2025-11-17,,,
185.0,-1.37,-0.56,-92.51,-37.51,IRON CONDOR,11/17/2025,12:00:30,OTM,ITM,-315.0,SPX,6710/6705-6765/6770,6745.18,-0.1,"[6730.0, 6750.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,160,76,2025-11-17,,,
193.0,-1.29,-0.48,-87.51,-32.51,IRON CONDOR,11/17/2025,12:05:31,OTM,ITM,-307.0,SPX,6705/6700-6760/6765,6743.24,-0.1,"[6730.0, 6750.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,146,91,2025-11-17,,,
190.0,-1.29,-0.56,-87.51,-37.51,IRON CONDOR,11/17/2025,12:10:31,OTM,ITM,-310.0,SPX,6710/6705-6760/6765,6742.19,-0.09,"[6730.0, 6750.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,131,106,2025-11-17,,,
177.0,-1.29,-0.48,-87.51,-32.51,IRON CONDOR,11/17/2025,12:15:31,OTM,ITM,-323.0,SPX,6705/6700-6760/6765,6739.87,-0.09,"[6730.0, 6750.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,116,121,2025-11-17,,,
192.0,-1.22,-0.48,-82.51,-32.51,IRON CONDOR,11/17/2025,12:20:30,OTM,ITM,-308.0,SPX,6705/6700-6755/6760,6736.71,-0.09,"[6730.0, 6750.0]","[6950.0, 6900.0]","[6750.0, 6700.0]",DOWN,FLAT,101,136,2025-11-17,,,
170.0,-1.22,-0.41,-82.51,-27.51,IRON CONDOR,11/17/2025,12:25:30,OTM,ITM,-330.0,SPX,6700/6695-6755/6760,6736.78,-0.09,"[6730.0, 6750.0]","[6950.0, 6900.0]","[6750.0, 6700.0]",DOWN,FLAT,84,151,2025-11-17,,,
180.0,-1.29,-0.56,-87.51,-37.51,IRON CONDOR,11/17/2025,12:30:30,OTM,ITM,-320.0,SPX,6710/6705-6760/6765,6741.12,-0.09,"[6730.0, 6750.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,66,165,2025-11-17,,,
215.0,-1.22,-0.56,-82.51,-37.51,IRON CONDOR,11/17/2025,12:35:31,OTM,ITM,-285.0,SPX,6710/6705-6755/6760,6741.89,-0.1,"[6730.0, 6750.0]","[6950.0, 6900.0]","[6700.0, 6750.0]",DOWN,FLAT,55,174,2025-11-17,,,
