file,variant,total,count,win_rate,avg_win,avg_loss,expectancy,profit_factor,max_dd,max_losing_streak,span_start,span_end
agresivo_iron_condor_xsp_data.csv,weekday_mix,124385.0,17670,0.5603848330503679,56.72369218339729,-59.76397430640973,7.039332201471421,1.2844431536749958,34834.0,172,2025-02-05,2026-03-13
agresivo_iron_condor_xsp_data.csv,equity_ladder,147165.0,17670,0.5603848330503679,65.35730155524136,-68.3344266776001,8.328522920203735,1.2943282340305957,18996.0,172,2025-02-05,2026-03-13
agresivo_vertical_xsp_data.csv,size_1,32751.0,17833,0.5888521280771604,34.10684696695553,-45.20141686345326,1.8365390007289857,1.1006468861879812,26616.0,132,2025-02-05,2026-03-13
agresivo_vertical_xsp_data.csv,size_2,65502.0,17833,0.5888521280771604,68.21369393391106,-90.40283372690652,3.6730780014579714,1.1006468861879812,53232.0,132,2025-02-05,2026-03-13
agresivo_vertical_xsp_data.csv,weekday_mix,61751.0,17833,0.5888521280771604,54.15884201504618,-70.42241978052508,3.462737621263949,1.1218038112633661,48938.0,132,2025-02-05,2026-03-13
agresivo_vertical_xsp_data.csv,equity_ladder,59895.0,17833,0.5888521280771604,65.3815827064089,-87.05056257813585,3.358660909549711,1.095575551679733,53232.0,132,2025-02-05,2026-03-13
conservador_iron_condor_xsp_data.csv,size_1,28617.0,17799,0.8697117815607618,11.253003875968993,-63.0487223906453,1.6077869543232766,1.1965730065016023,17850.0,83,2025-02-05,2026-03-13
conservador_iron_condor_xsp_data.csv,size_2,57234.0,17799,0.8697117815607618,22.506007751937986,-126.0974447812906,3.215573908646553,1.1965730065016023,35700.0,83,2025-02-05,2026-03-13
conservador_iron_condor_xsp_data.csv,weekday_mix,44510.0,17799,0.8697117815607618,17.839341085271318,-100.32178432221741,2.5007022866453172,1.1921491260258241,35406.0,83,2025-02-05,2026-03-13
conservador_iron_condor_xsp_data.csv,equity_ladder,50863.0,17799,0.8697117815607618,19.170478036175712,-106.49458640103941,2.8576324512613067,1.2068476103718646,20764.0,83,2025-02-05,2026-03-13
conservador_vertical_xsp_data.csv,size_1,18710.0,17833,0.8611562832950148,12.057954027479326,-68.41923551171394,1.0491784893175573,1.112396674356017,17092.0,65,2025-02-05,2026-03-13
conservador_vertical_xsp_data.csv,size_2,37420.0,17833,0.8611562832950148,24.115908054958652,-136.83847102342787,2.0983569786351146,1.112396674356017,34184.0,65,2025-02-05,2026-03-13
conservador_vertical_xsp_data.csv,weekday_mix,40437.0,17833,0.8611562832950148,19.264569902975843,-104.97698314837649,2.267537710985252,1.1583225336616956,24180.0,65,2025-02-05,2026-03-13
conservador_vertical_xsp_data.csv,equity_ladder,33410.0,17833,0.8611562832950148,22.84033339845022,-130.43526510480888,1.87349296248528,1.1052784158765272,34184.0,65,2025-02-05,2026-03-13
intermedio_iron_condor_xsp_data.csv,size_1,50968.0,17712,0.7348125564588979,23.525585862466386,-54.54530882667237,2.8775971093044266,1.199704173890897,21232.0,116,2025-02-05,2026-03-13
intermedio_iron_condor_xsp_data.csv,size_2,101936.0,17712,0.7348125564588979,47.05117172493277,-109.09061765334474,5.755194218608853,1.199704173890897,42464.0,116,2025-02-05,2026-03-13
intermedio_iron_condor_xsp_data.csv,weekday_mix,89197.0,17712,0.7348125564588979,37.51559738762966,-85.2892712117974,5.0359643179765134,1.2235130059125188,39742.0,116,2025-02-05,2026-03-13
intermedio_iron_condor_xsp_data.csv,equity_ladder,94851.0,17712,0.7348125564588979,42.20929696504034,-97.13678136353921,5.3551829268292686,1.2086916918040145,26762.0,116,2025-02-05,2026-03-13
intermedio_vertical_xsp_data.csv,size_1,29605.0,17833,0.7413783435204396,22.368807200665607,-58.85294117647059,1.6601244883081927,1.1112413717953054,27845.0,71,2025-02-05,2026-03-13
intermedio_vertical_xsp_data.csv,size_2,59210.0,17833,0.7413783435204396,44.737614401331214,-117.70588235294117,3.3202489766163854,1.1112413717953054,55690.0,71,2025-02-05,2026-03-13
intermedio_vertical_xsp_data.csv,weekday_mix,60994.0,17833,0.7413783435204396,35.62983132894637,-90.68288367978771,3.4202882296865362,1.1487411843889306,43414.0,71,2025-02-05,2026-03-13
intermedio_vertical_xsp_data.csv,equity_ladder,55187.0,17833,0.7413783435204396,42.72649572649573,-112.7156125608138,3.094655974878035,1.1082734942122818,55690.0,71,2025-02-05,2026-03-13
ultra_agresivo_iron_condor_xsp_data.csv,size_1,257939.0,17712,0.5774051490514905,43.20318764055931,-28.516048999844937,14.562951671183379,2.4026046764545947,9711.0,144,2025-02-05,2026-03-13
ultra_agresivo_iron_condor_xsp_data.csv,size_2,515878.0,17712,0.5774051490514905,86.40637528111861,-57.032097999689874,29.125903342366758,2.4026046764545947,19422.0,144,2025-02-05,2026-03-13
ultra_agresivo_iron_condor_xsp_data.csv,weekday_mix,401651.0,17712,0.5774051490514905,67.99599100420455,-45.548767250736546,22.67677280939476,2.3673504820523994,18431.0,144,2025-02-05,2026-03-13
ultra_agresivo_iron_condor_xsp_data.csv,equity_ladder,510270.0,17712,0.5774051490514905,84.9006551285812,-55.51387812063886,28.80928184281843,2.42529936398247,16478.0,144,2025-02-05,2026-03-13
ultra_agresivo_vertical_xsp_data.csv,size_1,19572.0,17833,0.4356530028598665,42.55425408675505,-31.67009469504124,1.0975158414175965,1.062926001183158,29978.0,131,2025-02-05,2026-03-13
ultra_agresivo_vertical_xsp_data.csv,size_2,39144.0,17833,0.4356530028598665,85.1085081735101,-63.34018939008248,2.195031682835193,1.062926001183158,59956.0,131,2025-02-05,2026-03-13
ultra_agresivo_vertical_xsp_data.csv,weekday_mix,42060.0,17833,0.4356530028598665,67.86188698674218,-49.40016291619998,2.3585487579207087,1.086693228405533,53651.0,131,2025-02-05,2026-03-13
ultra_agresivo_vertical_xsp_data.csv,equity_ladder,32549.0,17833,0.4356530028598665,82.28240442785429,-61.77609204765299,1.825211686199742,1.053648984758605,59956.0,131,2025-02-05,2026-03-13
